StudentID,Year,Company,Package,Status,InterviewMode,Interview_Rounds,Placed_Date
66,2016,Dass Group,3.57,Rejected,Offline,4,2023-12-08
66,2016,"Nori, Kamdar and Chand",4.9,Placed,Offline,5,2024-04-25
66,2016,Verma PLC,23.69,Rejected,Online,5,2020-01-09
67,2016,Patla-Iyengar,7.77,Rejected,Offline,2,2022-12-29
67,2016,Kamdar PLC,10.76,Rejected,Online,5,2022-01-16
67,2016,Anne-Venkataraman,5.09,Placed,Online,2,2023-11-16
67,2016,"Sidhu, Saha and Rout",17.71,Rejected,Offline,2,2018-01-29
67,2016,Sodhi-Bhalla,23.92,Rejected,Offline,2,2019-12-14
67,2016,"Kulkarni, Memon and Dave",5.28,Rejected,Online,3,2022-09-15
68,2016,Kibe-Tara,36.94,Rejected,Online,2,2025-02-25
68,2016,Ravi Inc,15.97,Rejected,Offline,2,2025-03-26
68,2016,Parmer-Pant,30.2,Rejected,Offline,5,2024-01-28
68,2016,"Nagar, Palla and Nagi",20.71,Placed,Online,2,2020-11-02
68,2016,Uppal-Basak,36.65,Placed,Online,4,2016-11-07
68,2016,Uppal-Basak,19.53,Rejected,Online,3,2020-07-13
68,2016,"Johal, Sha and Misra",23.9,Rejected,Online,3,2021-01-14
68,2016,Barad PLC,17.21,Placed,Online,3,2019-10-04
69,2016,Talwar-Kannan,9.37,Placed,Online,5,2016-04-17
69,2016,Sodhi-Joshi,3.74,Placed,Offline,3,2022-11-04
69,2016,Yogi-De,13.77,Rejected,Offline,3,2025-07-30
69,2016,"Misra, Bahri and Choudhury",10.65,Placed,Offline,4,2020-01-28
69,2016,Parekh LLC,28.12,Placed,Offline,5,2025-08-17
69,2016,"Sidhu, Saha and Rout",11.62,Placed,Online,4,2020-05-26
69,2016,Char-Magar,17.76,Placed,Offline,5,2023-03-17
69,2016,"Hayre, Dhawan and Nair",12.27,Placed,Online,4,2018-06-05
70,2016,Bahl Inc,12.07,Placed,Online,4,2025-07-11
70,2016,Patla Group,8.21,Rejected,Offline,2,2018-06-19
70,2016,"Hans, Nagar and Bassi",7.61,Rejected,Offline,4,2018-08-12
71,2016,Bhatnagar-Rajan,3.31,Placed,Offline,2,2024-03-05
71,2016,"Lall, Hegde and Menon",6.66,Rejected,Online,3,2021-06-18
71,2016,Dhawan-Luthra,3.77,Placed,Offline,3,2021-03-29
71,2016,Balakrishnan-Behl,33.87,Placed,Offline,4,2020-01-14
71,2016,Sengupta Ltd,12.1,Rejected,Offline,3,2024-01-29
72,2016,Bandi-Kala,26.86,Placed,Online,2,2023-05-18
72,2016,Dalal Group,13.69,Rejected,Online,5,2024-04-28
72,2016,"Tailor, Banerjee and Vyas",17.46,Placed,Online,2,2024-06-19
72,2016,Koshy PLC,6.55,Placed,Online,3,2022-04-29
73,2016,Shan-Suri,31.29,Rejected,Online,5,2019-09-24
73,2016,"Saha, Dhillon and Din",24.95,Rejected,Online,3,2020-05-18
73,2016,Pandit Group,5.0,Placed,Offline,3,2019-03-17
73,2016,Mangal-Nagarajan,5.23,Placed,Offline,5,2024-09-29
73,2016,Gupta Ltd,12.5,Rejected,Online,3,2022-01-01
74,2016,Issac Group,6.49,Placed,Online,3,2019-03-01
74,2016,Bhatia LLC,9.61,Rejected,Online,4,2019-05-22
74,2016,"Balan, Nath and Tella",3.38,Rejected,Online,2,2024-10-04
74,2016,Bobal and Sons,3.0,Placed,Offline,3,2018-06-28
74,2016,"Contractor, Dass and Bajaj",16.46,Rejected,Online,3,2021-03-21
74,2016,Solanki LLC,34.19,Rejected,Online,4,2026-01-24
74,2016,"Goyal, Iyengar and Jaggi",4.39,Placed,Online,5,2017-07-30
75,2016,Garg-Khatri,36.81,Rejected,Offline,4,2026-01-01
75,2016,Ghose PLC,34.78,Rejected,Online,3,2018-11-05
75,2016,"Chadha, Rau and Ratti",6.11,Placed,Online,5,2023-05-10
75,2016,"Srinivas, Baral and Baral",5.29,Placed,Offline,5,2023-12-21
75,2016,"Khanna, Agarwal and Venkataraman",8.14,Rejected,Online,5,2023-05-27
75,2016,"Gopal, Tiwari and Pandya",5.8,Placed,Online,4,2022-11-12
75,2016,"Dewan, Wadhwa and Arya",14.84,Rejected,Offline,2,2021-06-06
75,2016,Swaminathan-Nori,12.36,Placed,Online,2,2023-12-31
76,2016,Sheth LLC,3.94,Rejected,Offline,2,2017-04-27
76,2016,Kumer Group,28.57,Placed,Offline,3,2016-12-17
76,2016,Chauhan-Anand,35.34,Rejected,Offline,5,2020-12-18
76,2016,Ganguly PLC,10.2,Rejected,Online,4,2016-12-10
77,2016,Andra-Sharaf,25.68,Rejected,Offline,3,2025-03-18
77,2016,Raval-Rajagopalan,6.68,Rejected,Offline,2,2024-08-24
77,2016,"Gokhale, Chada and Gopal",28.53,Rejected,Offline,5,2019-02-27
77,2016,Ghose PLC,22.69,Rejected,Offline,5,2024-12-15
77,2016,"Bhargava, Swamy and Thakur",11.69,Rejected,Online,4,2024-03-10
78,2016,Yohannan-Som,14.07,Rejected,Online,4,2016-09-05
78,2016,Ramakrishnan-Kala,8.6,Rejected,Offline,5,2016-11-20
78,2016,Kaul-Keer,7.83,Rejected,Online,5,2017-10-13
78,2016,Devi-Padmanabhan,5.07,Placed,Offline,3,2016-04-09
78,2016,"Sur, Halder and Muni",17.94,Placed,Online,3,2018-02-21
78,2016,"Bhandari, Mallick and Divan",7.78,Rejected,Online,5,2020-02-05
79,2016,Bhagat-Tak,13.28,Rejected,Offline,2,2016-11-29
79,2016,Mammen-Rau,4.03,Placed,Offline,3,2017-02-12
79,2016,"Kalla, Nanda and Upadhyay",7.85,Placed,Online,5,2021-03-14
80,2016,Mutti-Date,19.79,Rejected,Online,5,2020-06-13
80,2016,Ray-Bhakta,7.32,Rejected,Online,2,2022-07-31
80,2016,"Saxena, Naidu and Mall",4.49,Placed,Online,2,2017-03-20
81,2016,"Kumar, Dash and Krishna",3.6,Rejected,Online,3,2019-01-17
81,2016,Dada-Babu,4.13,Rejected,Offline,3,2019-12-12
81,2016,Mahajan-Bose,7.43,Rejected,Offline,2,2016-06-07
81,2016,Rege Ltd,10.89,Placed,Online,2,2017-04-11
81,2016,Batta-Chaudhari,27.5,Rejected,Online,2,2024-03-05
81,2016,Mukherjee-Sachar,7.85,Rejected,Offline,4,2021-05-25
81,2016,"Venkataraman, Naik and Chaudhary",7.35,Placed,Offline,3,2018-11-26
81,2016,Garg-Khatri,26.11,Placed,Offline,5,2016-12-04
82,2016,"Sani, Din and Bora",3.58,Placed,Online,4,2018-10-26
82,2016,Garde-Bera,18.79,Rejected,Offline,2,2016-11-20
82,2016,Ratta PLC,35.58,Placed,Offline,3,2018-12-03
82,2016,Aurora LLC,18.86,Rejected,Online,5,2024-09-05
82,2016,Chada LLC,5.34,Placed,Offline,4,2023-10-15
83,2016,"Sagar, Naik and Varghese",6.52,Placed,Offline,2,2017-10-14
83,2016,Sodhi PLC,3.96,Rejected,Online,3,2021-09-09
83,2016,Chauhan-Anand,37.85,Rejected,Online,2,2025-11-30
83,2016,"Acharya, Seth and Grewal",18.66,Placed,Offline,5,2024-02-27
83,2016,Munshi and Sons,25.64,Rejected,Online,3,2025-03-10
84,2016,"Contractor, Dass and Bajaj",11.73,Rejected,Offline,3,2017-06-16
84,2016,Mahal-Sabharwal,12.86,Rejected,Offline,4,2020-02-03
84,2016,"Hayre, Mohan and Walla",7.69,Rejected,Offline,5,2021-04-18
84,2016,Nadkarni-Raman,5.19,Rejected,Offline,3,2022-10-22
84,2016,"Tella, Rana and Basu",9.41,Rejected,Online,4,2016-10-12
84,2016,"Prabhu, Chowdhury and Wali",6.7,Rejected,Offline,4,2024-07-22
85,2016,Nagy Inc,8.37,Placed,Offline,4,2019-04-09
85,2016,Korpal Inc,31.83,Placed,Offline,5,2018-05-17
85,2016,"Bala, Nagi and Kari",6.56,Rejected,Online,2,2022-12-05
85,2016,Desai-Srivastava,39.79,Placed,Offline,3,2024-09-11
85,2016,"Pandey, Dar and Bhasin",6.95,Placed,Online,2,2018-02-15
85,2016,Seshadri LLC,3.78,Rejected,Offline,3,2021-10-03
85,2016,"Kashyap, Pingle and Shroff",5.69,Rejected,Online,2,2025-06-15
86,2016,"Kalla, Nanda and Upadhyay",3.99,Placed,Online,4,2020-05-20
86,2016,"Shenoy, Malhotra and Kulkarni",18.04,Placed,Offline,3,2017-11-16
86,2016,Chowdhury PLC,6.15,Placed,Online,2,2024-02-26
86,2016,Dara-Upadhyay,39.77,Rejected,Online,5,2020-09-14
86,2016,Mutti-Date,27.23,Rejected,Online,5,2019-07-25
86,2016,Kari Group,19.59,Placed,Online,4,2025-11-26
87,2016,Sandal and Sons,4.25,Rejected,Offline,4,2020-03-22
87,2016,Vora-Zachariah,5.81,Rejected,Offline,4,2021-04-24
87,2016,Krish Inc,27.02,Rejected,Online,5,2019-01-19
87,2016,Dass Group,7.82,Rejected,Online,2,2023-01-13
87,2016,"Nori, Kamdar and Chand",4.6,Placed,Online,4,2019-03-27
87,2016,"Lal, Venkataraman and Vora",8.14,Placed,Online,3,2021-11-14
87,2016,Verma PLC,34.47,Rejected,Online,4,2016-11-22
88,2016,Swaminathan-Nori,9.87,Rejected,Online,2,2024-01-04
88,2016,Deol-Sharma,8.25,Placed,Offline,5,2017-10-16
88,2016,Khalsa LLC,17.57,Rejected,Online,5,2018-06-26
88,2016,Garg-Khatri,39.35,Rejected,Online,5,2019-02-23
88,2016,Kale PLC,35.07,Rejected,Online,4,2025-11-10
88,2016,Rajagopalan-Narayan,5.15,Rejected,Online,4,2022-08-24
89,2016,Oza-Shan,24.64,Placed,Online,4,2025-09-15
89,2016,Kumer Group,34.78,Rejected,Offline,5,2020-04-24
89,2016,Dash Group,14.77,Rejected,Offline,5,2024-01-23
89,2016,Virk-Balay,16.8,Rejected,Offline,2,2017-03-17
89,2016,Kala LLC,21.81,Rejected,Offline,3,2017-06-30
89,2016,Sarraf-Gade,35.25,Placed,Offline,2,2023-08-14
89,2016,Khosla-Kale,20.58,Placed,Offline,2,2024-06-02
90,2016,"Keer, Rau and Suri",13.2,Rejected,Offline,2,2021-06-20
90,2016,Johal-Dey,10.23,Rejected,Online,4,2022-08-14
90,2016,Dada LLC,25.05,Rejected,Online,3,2024-04-17
90,2016,Kari-Datta,4.62,Placed,Offline,5,2023-08-02
90,2016,"Khosla, Venkataraman and Choudhry",8.72,Rejected,Online,2,2025-04-10
90,2016,"Sachdev, Sankaran and Halder",36.52,Placed,Online,5,2020-12-31
90,2016,"Nagi, Oza and Gill",17.22,Placed,Offline,3,2021-11-16
90,2016,Chada LLC,6.22,Placed,Offline,2,2021-04-06
91,2016,Bahl Inc,11.55,Placed,Online,3,2021-07-15
91,2016,"Krishna, Batra and Chand",22.33,Placed,Offline,4,2016-10-28
91,2016,"Keer, Rau and Suri",11.2,Rejected,Online,2,2025-12-14
91,2016,Sanghvi and Sons,19.02,Rejected,Online,3,2017-04-17
91,2016,"Jani, Tank and De",6.51,Rejected,Offline,4,2026-01-05
92,2016,"Contractor, Dass and Bajaj",14.33,Placed,Offline,4,2017-08-27
92,2016,Sodhi-Bhalla,26.72,Placed,Online,3,2023-07-27
92,2016,Suresh and Sons,6.76,Placed,Offline,3,2023-11-19
92,2016,Andra-Kalita,15.44,Rejected,Online,2,2024-07-24
92,2016,Virk-Balay,15.35,Placed,Offline,4,2018-06-25
92,2016,Balan PLC,4.96,Placed,Online,2,2024-07-11
93,2016,Rastogi PLC,8.28,Placed,Online,4,2022-12-01
93,2016,"Puri, Luthra and Choudhury",6.16,Rejected,Offline,5,2019-01-05
93,2016,Dutta PLC,5.97,Rejected,Offline,3,2018-12-18
93,2016,Suresh and Sons,5.79,Rejected,Offline,5,2017-04-20
93,2016,"Gopal, Tiwari and Pandya",5.94,Placed,Offline,3,2016-07-26
93,2016,Wali Ltd,17.62,Rejected,Online,4,2024-09-02
94,2016,Parikh Ltd,4.91,Rejected,Offline,3,2020-08-26
94,2016,"Nagar, Palla and Nagi",27.49,Rejected,Online,4,2018-12-26
94,2016,Kari-Datta,6.03,Placed,Offline,3,2021-03-16
94,2016,"Bhavsar, Patla and Sridhar",22.82,Rejected,Offline,3,2018-01-27
94,2016,Pradhan Inc,15.56,Placed,Offline,4,2016-04-10
94,2016,"Kar, Wagle and Rana",26.64,Rejected,Online,3,2023-09-13
94,2016,Shah LLC,15.82,Rejected,Online,3,2026-02-18
94,2016,"Balan, Nath and Tella",4.48,Rejected,Online,2,2018-11-22
95,2016,Batta-Chaudhari,27.99,Rejected,Online,2,2019-02-13
95,2016,Bhatia LLC,13.65,Rejected,Offline,2,2020-10-30
95,2016,"Bahl, Modi and Oak",22.29,Rejected,Offline,2,2016-05-25
95,2016,Grover-Patla,19.08,Placed,Online,5,2020-10-08
95,2016,Patel Ltd,4.97,Rejected,Online,2,2025-07-16
96,2016,"Sahota, Nagy and Gulati",5.12,Rejected,Online,3,2024-01-18
96,2016,Savant-Bava,6.24,Rejected,Offline,2,2017-05-20
96,2016,Bajaj-Saha,11.99,Placed,Offline,2,2026-01-22
96,2016,"Bhandari, Mallick and Divan",7.55,Placed,Offline,4,2018-07-01
97,2016,Karnik LLC,14.8,Rejected,Online,4,2016-09-26
97,2016,Buch-Trivedi,15.96,Placed,Online,5,2017-03-30
97,2016,"Mittal, Shukla and Menon",6.68,Rejected,Offline,4,2016-12-13
97,2016,Sheth Group,7.1,Rejected,Online,5,2018-04-09
97,2016,Kaul-Keer,7.71,Rejected,Offline,4,2019-08-02
97,2016,Jha-Iyer,35.68,Rejected,Online,4,2020-10-18
98,2016,Kothari PLC,4.0,Placed,Online,4,2016-04-05
98,2016,Rastogi PLC,12.65,Placed,Offline,3,2026-01-15
98,2016,"Sani, Din and Bora",6.15,Placed,Online,2,2017-04-29
98,2016,"Shankar, Yogi and Thakkar",17.22,Placed,Online,4,2018-10-10
98,2016,Borra-Mahal,32.76,Placed,Offline,5,2018-09-27
99,2016,"Rajan, Oommen and Balakrishnan",4.14,Placed,Online,5,2024-03-25
99,2016,Raval-Rajagopalan,3.5,Rejected,Offline,5,2025-03-16
99,2016,Setty Group,16.04,Rejected,Offline,4,2018-12-19
99,2016,"Prasad, Das and Keer",5.5,Placed,Online,5,2023-10-04
99,2016,Gandhi and Sons,33.46,Placed,Online,3,2022-03-05
99,2016,Balan PLC,6.04,Rejected,Online,2,2024-01-08
99,2016,"Kashyap, Gopal and Arya",17.8,Rejected,Online,2,2025-02-23
99,2016,Sawhney and Sons,14.74,Placed,Online,3,2025-03-09
100,2016,Subramaniam-Chaudry,23.36,Rejected,Offline,2,2016-07-12
100,2016,"Kulkarni, Memon and Dave",4.38,Placed,Online,3,2019-07-15
100,2016,Pathak-Salvi,7.61,Rejected,Offline,3,2022-02-04
100,2016,"Sani, Din and Bora",3.45,Placed,Online,5,2020-01-07
100,2016,"Subramanian, Choudhry and Shere",19.9,Placed,Offline,5,2025-02-23
101,2016,Narula-Thakkar,6.21,Placed,Offline,4,2021-11-25
101,2016,"Gade, Raj and Ganesan",19.57,Rejected,Offline,5,2023-09-10
101,2016,"Gokhale, Sibal and Sarma",4.97,Placed,Online,5,2018-06-19
102,2016,Balakrishnan-Behl,18.51,Rejected,Online,3,2021-10-11
102,2016,Sarraf PLC,22.59,Placed,Online,3,2020-03-23
102,2016,"Sharaf, Venkatesh and Madan",11.84,Placed,Online,3,2016-09-02
103,2016,Viswanathan Group,27.33,Rejected,Offline,2,2023-11-27
103,2016,Grewal-Pandit,5.58,Placed,Offline,5,2025-12-20
103,2016,Keer Ltd,39.9,Rejected,Online,2,2017-08-03
103,2016,"Saha, Dhillon and Din",24.67,Rejected,Online,2,2020-06-26
103,2016,Dara-Upadhyay,33.01,Rejected,Offline,2,2022-03-18
103,2016,"Sanghvi, Sampath and Ranganathan",5.21,Rejected,Online,3,2023-04-25
103,2016,Sarraf-Gade,18.1,Placed,Offline,4,2024-01-23
103,2016,"Lad, Panchal and Shroff",28.3,Placed,Online,4,2022-08-26
104,2016,Gupta Ltd,8.27,Placed,Offline,5,2023-02-20
104,2016,"Bhardwaj, Vig and Goyal",31.37,Rejected,Online,5,2019-06-08
104,2016,Kannan-Jani,3.07,Placed,Online,2,2025-07-01
104,2016,"Sehgal, Jaggi and Gill",36.9,Rejected,Offline,4,2023-07-01
104,2016,Dugal-Chakrabarti,4.02,Rejected,Offline,3,2023-08-30
104,2016,Mallick LLC,10.32,Rejected,Online,4,2018-03-11
105,2016,Chana-Bir,16.04,Rejected,Online,3,2017-09-29
105,2016,Narayanan Group,15.58,Rejected,Online,2,2021-10-16
105,2016,Ramanathan-Ganesh,19.79,Rejected,Offline,4,2024-03-14
105,2016,Pandit Group,3.21,Placed,Online,4,2022-06-27
105,2016,Chada PLC,12.67,Rejected,Online,3,2024-04-26
105,2016,Shroff and Sons,4.03,Placed,Online,4,2018-07-23
106,2016,Swaminathan-Nori,16.5,Rejected,Offline,2,2023-08-29
106,2016,Kannan-Jani,3.5,Rejected,Offline,3,2025-07-02
106,2016,"Lad, Panchal and Shroff",24.51,Rejected,Offline,3,2017-01-10
106,2016,"Magar, Anand and Dara",7.55,Rejected,Online,2,2019-03-06
106,2016,Mani-Lala,17.36,Rejected,Offline,4,2017-11-11
106,2016,"Baral, Krishnan and Gade",8.47,Placed,Offline,2,2023-01-12
106,2016,Shah LLC,8.78,Rejected,Offline,3,2018-04-15
106,2016,Rajan-More,37.76,Placed,Online,3,2018-03-07
107,2016,"Nayar, Varty and Balasubramanian",31.95,Placed,Offline,5,2018-10-30
107,2016,Varty and Sons,7.37,Rejected,Offline,5,2021-08-05
107,2016,"Agrawal, Patla and Shanker",3.89,Placed,Offline,2,2020-02-07
107,2016,Munshi and Sons,29.7,Rejected,Online,5,2022-03-28
108,2016,Mukherjee-Sachar,3.2,Placed,Offline,2,2020-07-26
108,2016,"Mangal, Garde and Nadkarni",3.58,Rejected,Offline,2,2016-08-01
108,2016,Viswanathan LLC,16.97,Rejected,Online,2,2016-12-30
108,2016,"Kumer, Brahmbhatt and Dutt",28.71,Rejected,Offline,2,2026-03-04
108,2016,"Krish, Sehgal and Bath",10.93,Placed,Offline,4,2019-05-02
108,2016,Bedi-Dhawan,6.25,Rejected,Offline,5,2019-01-25
108,2016,"Vohra, Ram and Shukla",24.88,Rejected,Online,5,2023-12-20
109,2016,Nayak Group,21.11,Rejected,Offline,4,2019-03-04
109,2016,"Luthra, Rege and Chokshi",6.48,Rejected,Offline,2,2016-11-10
109,2016,Sankaran-Kant,26.03,Placed,Online,5,2021-09-04
109,2016,Rastogi PLC,13.5,Rejected,Offline,5,2025-09-15
109,2016,"Agrawal, Patla and Shanker",7.24,Rejected,Online,5,2020-04-01
109,2016,Dada LLC,21.34,Rejected,Offline,2,2020-01-28
109,2016,Aurora-Krishnamurthy,11.11,Rejected,Offline,2,2026-03-03
109,2016,"Acharya, Dora and Oak",24.98,Rejected,Online,2,2024-11-17
110,2016,"Gokhale, Chada and Gopal",35.5,Placed,Online,2,2024-08-17
110,2016,Dalal Group,10.36,Placed,Offline,3,2019-09-24
110,2016,Chaudhry-Bava,23.37,Placed,Offline,5,2020-09-21
111,2016,Bhat-Nagi,10.92,Rejected,Offline,5,2024-02-29
111,2016,Patla LLC,4.35,Rejected,Online,5,2023-09-14
111,2016,"Kalla, Nanda and Upadhyay",7.22,Placed,Online,5,2021-04-30
112,2016,"Srivastava, Desai and Mannan",7.82,Placed,Offline,5,2023-12-30
112,2016,Varghese-Patil,12.87,Placed,Online,3,2019-05-26
112,2016,Bhagat PLC,7.33,Placed,Online,4,2016-10-14
112,2016,"Hayre, Dhawan and Nair",8.03,Rejected,Online,5,2019-05-25
113,2016,Bandi-Kala,28.2,Rejected,Offline,4,2018-06-15
113,2016,"Rout, Muni and Sangha",33.9,Placed,Offline,5,2020-10-15
113,2016,Maharaj and Sons,7.06,Rejected,Online,2,2017-07-09
114,2016,Kumer Group,38.42,Rejected,Offline,3,2021-09-25
114,2016,"Sidhu, Saha and Rout",16.98,Placed,Offline,5,2018-03-04
114,2016,Kashyap and Sons,5.03,Placed,Online,2,2024-10-01
114,2016,"Lall, Hegde and Menon",4.32,Placed,Offline,2,2025-02-28
114,2016,Chana-Bir,9.41,Rejected,Offline,4,2023-10-11
115,2016,Kumar and Sons,14.49,Placed,Online,3,2020-05-18
115,2016,Pradhan Inc,9.34,Rejected,Online,4,2017-03-05
115,2016,Vora-Zachariah,6.29,Placed,Offline,2,2018-08-16
115,2016,"Kumer, Brahmbhatt and Dutt",23.81,Rejected,Offline,4,2025-09-30
115,2016,Deol Inc,18.64,Rejected,Online,5,2018-06-13
115,2016,"Issac, Sane and Palan",9.91,Rejected,Online,3,2022-02-21
115,2016,Solanki-Dey,8.56,Rejected,Online,2,2022-11-09
116,2016,"Kumar, Dash and Krishna",4.69,Rejected,Online,4,2023-10-05
116,2016,"Gokhale, Chada and Gopal",28.9,Placed,Offline,3,2022-07-25
116,2016,Dass Group,6.96,Rejected,Offline,2,2017-08-02
116,2016,Divan-Dar,15.47,Rejected,Offline,3,2016-11-29
117,2016,Krish Inc,28.38,Placed,Offline,5,2026-01-22
117,2016,Sarraf PLC,28.99,Rejected,Offline,2,2019-03-03
117,2016,"Gopal, Tiwari and Pandya",6.07,Placed,Online,2,2023-06-30
117,2016,Oza-Shan,33.96,Rejected,Offline,2,2021-12-23
118,2016,Raju-Kapadia,12.27,Rejected,Offline,2,2025-07-05
118,2016,Prashad Ltd,3.26,Placed,Offline,4,2020-08-26
118,2016,Solanki-Dey,12.13,Rejected,Offline,5,2025-10-20
118,2016,Bobal and Sons,3.29,Placed,Online,5,2022-01-07
119,2016,Ghose PLC,37.28,Rejected,Online,5,2024-12-26
119,2016,Bakshi-Biswas,3.58,Placed,Online,4,2017-05-30
119,2016,"Chauhan, Mukherjee and Lad",5.98,Rejected,Online,3,2016-07-13
119,2016,Divan and Sons,17.05,Placed,Offline,4,2025-04-28
119,2016,"Khanna, Agarwal and Venkataraman",15.78,Rejected,Offline,3,2022-06-25
119,2016,Parikh Ltd,5.74,Placed,Online,5,2016-05-12
119,2016,Mannan-Chaudhari,6.48,Placed,Online,2,2024-12-28
120,2016,"Deep, Panchal and Chowdhury",34.59,Rejected,Online,3,2017-09-26
120,2016,Krish Ltd,13.71,Placed,Online,3,2016-09-12
120,2016,Seshadri Ltd,8.68,Rejected,Offline,3,2019-06-18
121,2016,Nayak Group,20.69,Placed,Offline,3,2025-05-16
121,2016,"Tella, Rana and Basu",12.15,Rejected,Offline,4,2020-03-01
121,2016,More Group,14.68,Rejected,Online,2,2024-02-20
122,2016,"Maharaj, Sampath and Kunda",15.62,Rejected,Offline,5,2023-01-16
122,2016,"Krishna, Batra and Chand",37.03,Rejected,Online,3,2019-06-02
122,2016,Char-Magar,15.1,Rejected,Online,2,2019-04-09
122,2016,Raval-Rajagopalan,4.62,Rejected,Online,5,2019-03-02
122,2016,"Agate, Halder and Saxena",7.33,Rejected,Online,4,2018-05-05
122,2016,Bhakta-Sastry,7.46,Placed,Online,3,2017-04-27
122,2016,"Sanghvi, Dani and Grover",15.11,Rejected,Offline,3,2023-09-09
123,2016,Solanki LLC,26.37,Rejected,Offline,3,2025-07-09
123,2016,Deol Inc,38.21,Placed,Online,4,2022-01-22
123,2016,Chauhan Group,12.08,Rejected,Offline,2,2024-03-01
123,2016,Chowdhury PLC,7.22,Rejected,Online,4,2021-10-11
123,2016,Grewal-Pandit,7.06,Placed,Online,4,2016-03-26
124,2016,Kari PLC,25.12,Placed,Online,2,2025-10-06
124,2016,Kari PLC,27.85,Placed,Online,4,2017-07-01
124,2016,Deshpande Inc,6.37,Rejected,Offline,2,2019-11-03
124,2016,"Prasad, Das and Keer",5.82,Rejected,Offline,4,2017-09-12
124,2016,"Shankar, Yogi and Thakkar",14.23,Placed,Online,3,2021-08-26
124,2016,Sarraf-Gade,25.27,Rejected,Offline,2,2017-11-27
125,2016,Mannan-Chaudhari,7.9,Rejected,Online,2,2026-01-06
125,2016,De-Khalsa,15.69,Rejected,Online,4,2016-04-27
125,2016,Munshi and Sons,18.38,Rejected,Offline,5,2021-09-18
126,2016,"Agrawal, Patla and Shanker",6.5,Placed,Online,3,2021-08-31
126,2016,Sani and Sons,36.23,Rejected,Online,3,2024-05-16
126,2016,Kashyap-Chowdhury,17.23,Placed,Online,4,2020-08-18
126,2016,"Sagar, Sharma and Butala",5.25,Rejected,Offline,4,2021-04-07
126,2016,Divan and Sons,15.62,Rejected,Offline,4,2025-03-07
126,2016,Bedi-Dhawan,7.73,Rejected,Offline,5,2019-03-16
126,2016,Sodhi PLC,6.22,Rejected,Offline,2,2016-12-11
127,2016,Jayaraman-Loyal,34.51,Placed,Offline,3,2023-06-05
127,2016,Pandey-Narayan,10.85,Rejected,Online,5,2024-06-14
127,2016,"Saha, Dhillon and Din",30.08,Placed,Offline,2,2020-07-22
127,2016,Kala-Buch,22.06,Placed,Online,2,2019-06-29
127,2016,"Hans, Chopra and Kannan",13.24,Placed,Offline,2,2023-03-25
127,2016,More-Sandal,32.84,Rejected,Offline,2,2019-02-12
128,2016,Munshi and Sons,33.15,Placed,Online,2,2023-04-24
128,2016,"Srinivas, Baral and Baral",4.64,Rejected,Offline,4,2016-09-08
128,2016,"Gole, Parekh and Vig",17.33,Placed,Online,2,2021-03-04
128,2016,"Bir, Gola and Mall",33.95,Placed,Online,5,2024-11-03
128,2016,"Prabhu, Chowdhury and Wali",4.94,Placed,Offline,3,2020-02-20
128,2016,"Wagle, Gupta and Sunder",19.36,Placed,Offline,5,2022-07-29
128,2016,"Bal, Konda and Contractor",24.34,Placed,Online,5,2018-02-10
128,2016,Mani-Lala,15.17,Rejected,Online,3,2026-01-06
129,2016,Merchant Inc,4.15,Placed,Offline,2,2023-08-27
129,2016,Tandon Group,21.69,Placed,Offline,3,2017-06-17
129,2016,"Thaker, Kohli and Brar",5.22,Rejected,Offline,4,2023-02-21
129,2016,Thakur-Swamy,26.51,Rejected,Online,5,2020-12-23
129,2016,Devi Group,6.73,Placed,Online,5,2016-10-26
129,2016,Kashyap-Chowdhury,8.04,Placed,Offline,5,2016-12-09
129,2016,"Choudhary, Dave and Johal",18.69,Placed,Offline,3,2016-04-01
129,2016,"Yadav, Contractor and Som",8.69,Rejected,Online,2,2022-12-10
130,2016,"Rout, Muni and Sangha",24.4,Rejected,Online,5,2018-06-07
130,2016,Kaul-Keer,7.06,Rejected,Offline,3,2021-10-27
130,2016,Nagy Inc,17.29,Rejected,Online,5,2018-06-12
130,2016,"Buch, Patil and Chaudry",14.12,Rejected,Offline,3,2024-06-10
130,2016,"Patel, Soni and Bhasin",24.04,Placed,Offline,3,2016-04-24
130,2016,Contractor-Chaudhuri,10.35,Rejected,Online,3,2017-12-09
130,2016,Ahuja and Sons,33.55,Rejected,Offline,5,2018-10-02
130,2016,Malhotra-Lall,4.9,Placed,Online,2,2018-12-21
131,2016,"Grewal, Parekh and Atwal",27.99,Rejected,Offline,4,2017-02-05
131,2016,Krish Inc,27.98,Rejected,Online,2,2023-01-17
131,2016,Lala Group,34.3,Placed,Offline,5,2016-06-24
131,2016,Walia and Sons,5.89,Rejected,Offline,5,2017-11-13
131,2016,Dalal Group,8.36,Rejected,Offline,2,2025-06-16
132,2016,Sankaran-Kant,26.04,Rejected,Online,5,2017-11-14
132,2016,More-Sandal,37.16,Placed,Offline,3,2024-02-27
132,2016,Mahajan-Bose,7.39,Placed,Offline,4,2021-09-03
132,2016,Krish Ltd,11.98,Rejected,Offline,5,2018-02-21
132,2016,"Subramanian, Choudhry and Shere",38.48,Placed,Offline,4,2019-12-30
133,2016,Shenoy LLC,14.3,Rejected,Online,5,2023-12-28
133,2016,"Khanna, Agarwal and Venkataraman",12.62,Placed,Offline,2,2018-01-15
